product_id,product_name,category_id,brand,unit_price,unit_cost,launch_date
315,NINJA RABBIT PINK,5,Own Brand,1.44,1.19,2009-12-14
316,NINJA RABBIT BLACK,5,Own Brand,1.44,1.19,2010-07-27
317,SPACE CADET RED,5,Own Brand,1.44,1.19,2010-06-23
318,SPACE CADET BLACK,5,Own Brand,1.44,1.19,2010-12-14
319,SPACE CADET WHITE,5,Own Brand,1.44,1.19,2010-06-23
320,JUMBO BAG CHARLIE AND LOLA TOYS,1,Own Brand,2.39,1.92,2009-12-18
321,REX CASH+CARRY JUMBO SHOPPER,5,Own Brand,1.09,0.9,2010-01-19
322,SET/2 RED RETROSPOT TEA TOWELS,7,Own Brand,3.39,2.78,2009-12-08
323,RED RETROSPOT SHOPPING BAG,1,Own Brand,2.93,2.36,2009-12-01
324,MODERN VINTAGE COTTON SHOPPING BAG,1,Own Brand,2.93,2.36,2009-12-16
325,RED RETROSPOT OVEN GLOVE DOUBLE,10,Own Brand,3.39,2.75,2009-12-08
326,RED SPOTTY APRON,7,Own Brand,6.84,5.61,2009-12-01
327,APRON MODERN VINTAGE COTTON,7,Own Brand,6.84,5.61,2010-09-15
328,RIBBONS PURSE,8,Own Brand,2.42,1.84,2009-12-08
329,NURSE'S BAG SOFT TOY,1,Own Brand,10.29,8.28,2009-12-14
330,TOOL BOX SOFT TOY,1,Own Brand,10.29,8.28,2009-12-14
331,DOCTOR'S BAG SOFT TOY,1,Own Brand,10.29,8.28,2009-12-14
332,PARTY INVITES WOODLAND,8,Own Brand,0.98,0.74,2010-01-07
333,PARTY INVITES DINOSAURS,8,Own Brand,0.98,0.74,2010-01-22
334,PARTY INVITES BALLOON GIRL,8,Own Brand,0.98,0.74,2010-01-27
335,PARTY INVITES FOOTBALL,8,Own Brand,0.98,0.74,2010-01-27
336,PARTY INVITES SPACEMAN,8,Own Brand,0.98,0.74,2010-02-09
337,PARTY INVITES JAZZ HEARTS,8,Own Brand,0.98,0.74,2010-01-27
338,BOOM BOX SPEAKER BOYS,1,Own Brand,6.84,5.51,2009-12-13
339,BOOM BOX SPEAKER GIRLS,1,Own Brand,6.84,5.51,2010-12-20
340,VINTAGE RED TEATIME MUG,7,Own Brand,1.44,1.18,2010-01-10
341,VINTAGE BILLBOARD LOVE/HATE MUG,7,Own Brand,1.44,1.18,2010-11-16
342,VINTAGE BILLBOARD TEA MUG,7,Own Brand,1.44,1.18,2010-04-12
343,VINTAGE BILLBOARD MUG,7,Own Brand,1.44,1.18,2010-09-30
344,VINTAGE BILLBOARD DRINK ME MUG,7,Own Brand,1.44,1.18,2010-05-04
345,SET/20 COLLAGE PAPER NAPKIN,7,Own Brand,0.98,0.8,2010-01-08
346,SET/20 WOODLAND PAPER NAPKINS,7,Own Brand,0.98,0.8,2009-12-02
347,SET/20 STRAWBERRY PAPER NAPKINS,7,Own Brand,0.98,0.8,2010-01-14
348,SET/20 RED RETROSPOT PAPER NAPKINS,7,Own Brand,0.98,0.8,2009-12-03
349,SET/20 FRUIT SALAD PAPER NAPKINS,7,Own Brand,0.98,0.8,2010-02-09
350,SET/6 COLLAGE PAPER CUPS,7,Own Brand,0.22,0.18,2010-01-08
351,SET/6 WOODLAND PAPER CUPS,7,Own Brand,0.75,0.61,2009-12-08
352,SET/6 RED SPOTTY PAPER CUPS,7,Own Brand,0.75,0.61,2009-12-03
353,SET/6 POSIES PAPER CUPS,7,Own Brand,0.75,0.61,2010-03-15
354,SET/6 FRUIT SALAD PAPER CUPS,7,Own Brand,0.48,0.39,2010-02-09
355,SET/6 GREEN SPRING PAPER CUPS,7,Own Brand,0.75,0.61,2010-03-15
356,SET/6 COLLAGE PAPER PLATES,7,Own Brand,0.45,0.37,2010-01-08
357,SET/6 WOODLAND PAPER PLATES,7,Own Brand,0.98,0.8,2009-12-08
358,SET/6 STRAWBERRY PAPER PLATES,7,Own Brand,0.98,0.8,2009-12-03
359,SET/6 RED SPOTTY PAPER PLATES,7,Own Brand,0.98,0.8,2009-12-02
360,SET/6 POSIES PAPER PLATES,7,Own Brand,0.98,0.8,2010-03-24
361,SET/6 FRUIT SALAD PAPER PLATES,7,Own Brand,0.45,0.37,2010-02-09
362,CHRISTMAS TOILET ROLL,3,Own Brand,1.44,1.07,2010-08-19
363,SET/6 STRAWBERRY PAPER CUPS,7,Own Brand,0.75,0.61,2009-12-03
364,CHARLIE AND LOLA CHARLOTTE BAG,1,Own Brand,1.9,1.53,2009-12-03
365,CREAM SLICE FLANNEL CHOCOLATE SPOT,2,Own Brand,3.39,2.7,2010-02-01
366,CREAM SLICE FLANNEL PINK SPOT,2,Own Brand,3.39,2.7,2010-02-01
367,FAIRY CAKE FLANNEL ASSORTED COLOUR,7,Own Brand,2.93,2.4,2009-12-08
368,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",7,Own Brand,7.76,6.36,2010-05-10
369,LARGE CAKE TOWEL PINK SPOTS,7,Own Brand,7.76,6.36,2010-02-09
370,"SWISS ROLL TOWEL, CHOCOLATE SPOTS",2,Own Brand,3.39,2.7,2010-09-01
371,"SWISS ROLL TOWEL, PINK SPOTS",2,Own Brand,3.39,2.7,2010-05-26
372,LAVENDER SCENTED FABRIC HEART,6,Own Brand,1.44,1.12,2010-04-08
373,ROSE CARAVAN DOORSTOP,5,Own Brand,7.76,6.42,2009-12-20
374,OWL DOORSTOP,5,Own Brand,5.69,4.71,2010-01-10
375,BLOND DOLL DOORSTOP,11,Own Brand,1.44,1.13,2009-12-18
376,SET/10 RED POLKADOT PARTY CANDLES,8,Own Brand,1.44,1.09,2009-12-01
377,SET/10 PINK POLKADOT PARTY CANDLES,8,Own Brand,1.44,1.09,2009-12-08
378,SET/10 IVORY POLKADOT PARTY CANDLES,8,Own Brand,1.44,1.09,2009-12-20
379,SET/10 BLUE POLKADOT PARTY CANDLES,8,Own Brand,1.44,1.09,2009-12-08
380,SET 6 FOOTBALL CELEBRATION CANDLES,6,Own Brand,1.44,1.12,2009-12-08
381,SET OF 6 GIRLS CELEBRATION CANDLES,6,Own Brand,1.44,1.12,2009-12-08
382,COLOURFUL FISHING GNOME,5,Own Brand,6.84,5.66,2010-03-18
383,GOLD FISHING GNOME,5,Own Brand,7.99,6.61,2010-05-05
384,COLOURFUL STANDING GNOME,6,Own Brand,3.97,3.08,2010-01-08
385,GOLD STANDING GNOME,6,Own Brand,4.89,3.79,2010-05-05
386,SILVER STANDING GNOME,6,Own Brand,4.89,3.79,2010-10-07
387,VICTORIAN METAL POSTCARD CHRISTMAS,3,Own Brand,1.9,1.42,2009-12-05
388,VICTORIAN METAL POSTCARD SPRING,9,Own Brand,1.94,1.53,2009-12-23
389,PAINTED METAL PEARS ASSORTED,9,Own Brand,1.94,1.53,2009-12-05
390,BLACK RECORD COVER FRAME,6,Own Brand,4.31,3.34,2009-12-13
391,ANTIQUE GLASS HEART DECORATION,6,Own Brand,2.24,1.74,2010-09-06
392,PINK POODLE HANGING DECORATION,6,Own Brand,0.44,0.34,2010-01-31
393,ANTIQUE GLASS PLACE SETTING,7,Own Brand,1.44,1.18,2010-05-26
394,ANTIQUE GLASS RIDGED HANGING BALL,6,Own Brand,2.24,1.74,2010-10-11
395,RED SPOTTY TABLECLOTH,5,Own Brand,12.25,10.14,2009-12-06
396,RED RETROSPOT OVEN GLOVE,10,Own Brand,1.44,1.17,2009-12-14
397,RED RETROSPOT PEG BAG,1,Own Brand,2.42,1.95,2009-12-01
398,RETROSPOT CHILDRENS APRON,7,Own Brand,2.24,1.84,2009-12-01
399,RED SPOTTY WASHBAG,1,Own Brand,2.42,1.95,2009-12-23
400,MOODY GIRL DOOR HANGER,5,Own Brand,1.67,1.38,2010-11-23
401,MOODY BOY DOOR HANGER,5,Own Brand,1.06,0.88,2011-05-11
402,KEEP OUT BOYS DOOR HANGER,5,Own Brand,1.67,1.38,2010-05-10
403,TOXIC AREA DOOR HANGER,5,Own Brand,1.67,1.38,2010-04-08
404,DO NOT TOUCH MY STUFF DOOR HANGER,5,Own Brand,1.67,1.38,2010-09-09
405,HOME SWEET HOME METAL SIGN,6,Own Brand,3.39,2.63,2009-12-01
406,BEWARE OF THE CAT METAL SIGN,6,Own Brand,1.94,1.5,2009-12-01
407,COOK WITH WINE METAL SIGN,7,Own Brand,2.24,1.84,2009-12-14
408,YOU'RE CONFUSING ME METAL SIGN,6,Own Brand,1.94,1.5,2010-10-11
409,BATHROOM METAL SIGN,6,Own Brand,1.67,1.29,2009-12-18
410,PARTY METAL SIGN,8,Own Brand,1.67,1.27,2010-05-10
411,LOO ROLL METAL SIGN,6,Own Brand,1.9,1.47,2010-02-21
412,POTTERING IN THE SHED METAL SIGN,6,Own Brand,2.24,1.74,2010-02-21
413,GIN + TONIC DIET METAL SIGN,6,Own Brand,2.42,1.88,2009-12-14
414,NO JUNK MAIL METAL SIGN,6,Own Brand,1.44,1.12,2009-12-18
415,PLEASE ONE PERSON METAL SIGN,6,Own Brand,2.42,1.88,2009-12-01
416,HOME SWEET HOME BLACKBOARD,5,Own Brand,7.3,6.04,2009-12-18
417,WHITE DOVE HONEYCOMB PAPER GARLAND,8,Own Brand,1.9,1.44,2010-05-23
418,WHITE BELL HONEYCOMB PAPER GARLAND,8,Own Brand,1.78,1.35,2009-12-04
419,3D HEARTS HONEYCOMB PAPER GARLAND,8,Own Brand,3.39,2.58,2010-02-23
420,WHITE HONEYCOMB PAPER GARLAND,8,Own Brand,1.9,1.44,2010-10-13
421,PINK HEARTS PAPER GARLAND,8,Own Brand,1.9,1.44,2010-05-11
422,LARGE WHITE HONEYCOMB PAPER BELL,9,Own Brand,1.94,1.53,2010-10-01
423,WHITE BELL HONEYCOMB PAPER,9,Own Brand,1.67,1.32,2010-10-01
424,PINK HONEYCOMB PAPER FAN,9,Own Brand,0.75,0.59,2011-02-16
425,PINK HONEYCOMB PAPER BALL,9,Own Brand,2.42,1.91,2010-09-07
426,ROUND WHITE CONFETTI IN TUBE,8,Own Brand,1.9,1.44,2010-04-09
427,MULTICOLOUR CONFETTI IN TUBE,8,Own Brand,1.9,1.44,2010-04-09
428,WHITE HEART CONFETTI IN TUBE,8,Own Brand,1.9,1.44,2010-10-15
429,PINK HEART CONFETTI IN TUBE,8,Own Brand,1.9,1.44,2010-07-07
430,MULTICOLOUR HONEYCOMB PAPER GARLAND,8,Own Brand,1.9,1.44,2010-09-01
431,TROPICAL HONEYCOMB PAPER GARLAND,8,Own Brand,2.42,1.84,2010-04-18
432,DOLLY HONEYCOMB GARLAND,8,Own Brand,1.9,1.44,2010-04-09
433,BUTTERFLIES HONEYCOMB GARLAND,8,Own Brand,1.9,1.44,2010-03-24
434,DAISIES HONEYCOMB GARLAND,8,Own Brand,1.9,1.44,2010-02-01
435,MULTICOLOUR 3D BALLS GARLAND,8,Own Brand,2.93,2.23,2010-06-15
436,STRAWBERRY HONEYCOMB GARLAND,8,Own Brand,1.9,1.44,2009-12-14
437,SKULL AND CROSSBONES GARLAND,8,Own Brand,1.9,1.44,2010-01-08
438,PASTEL COLOUR HONEYCOMB FAN,5,Own Brand,0.45,0.37,2010-10-15
439,MULTICOLOUR HONEYCOMB FAN,5,Own Brand,0.6,0.5,2010-10-15
440,SET OF 72 RETROSPOT PAPER DOILIES,9,Own Brand,1.67,1.32,2009-12-01
441,SET OF 72 SKULL PAPER DOILIES,9,Own Brand,1.67,1.32,2010-01-27
442,PACK OF 72 RETROSPOT CAKE CASES,7,Own Brand,0.63,0.52,2009-12-01
443,PACK OF 72 SKULL CAKE CASES,7,Own Brand,0.63,0.52,2009-12-07
444,SET OF 72 IVORY PAPER DOILIES,9,Own Brand,1.67,1.32,2009-12-04
445,IVORY PAPER CUP CAKE CASES,7,Own Brand,0.63,0.52,2010-03-09
446,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",5,Own Brand,5.69,4.71,2009-12-04
447,RED RETROSPOT ROUND CAKE TINS,7,Own Brand,11.44,9.38,2009-12-01
448,RED SPOTTY BISCUIT TIN,7,Own Brand,4.31,3.53,2009-12-01
449,SET/4 BADGES BALLOON GIRL,8,Own Brand,1.44,1.09,2010-01-08
450,SET/4 BADGES DOGS,5,Own Brand,1.44,1.19,2010-04-08
451,SET/4 BADGES CUTE CREATURES,5,Own Brand,1.44,1.19,2010-02-09
452,SET/4 BADGES BEETLES,5,Own Brand,1.44,1.19,2010-01-22
453,SET/4 BADGES WOODLAND ANIMAL,5,Own Brand,1.44,1.19,2009-12-08
454,SET/4 SKULL BADGES,5,Own Brand,1.44,1.19,2009-12-08
455,POCKET MIRROR WOODLAND,6,Own Brand,1.44,1.12,2010-01-24
456,SWEETHEART CERAMIC TRINKET BOX,1,Own Brand,1.44,1.16,2009-12-04
457,STRAWBERRY CERAMIC TRINKET BOX,1,Own Brand,1.44,1.16,2009-12-03
458,RED SPOTTY CUP,7,Own Brand,0.98,0.8,2009-12-01
459,PINK SPOTTY CUP,7,Own Brand,0.98,0.8,2009-12-01
460,BLUE POLKADOT CUP,7,Own Brand,0.98,0.8,2009-12-06
461,GREEN SPOTTY CUP,7,Own Brand,0.98,0.8,2009-12-13
462,RED RETROSPOT PLATE,7,Own Brand,1.94,1.59,2009-12-01
463,PINK SPOTTY PLATE,7,Own Brand,1.94,1.59,2009-12-01
464,BLUE POLKADOT PLATE,7,Own Brand,1.94,1.59,2009-12-06
465,GREEN SPOTTY PLATE,7,Own Brand,1.94,1.59,2009-12-14
466,RED SPOTTY BIG BOWL,7,Own Brand,5.69,4.67,2009-12-23
467,SET OF RED SALAD SERVERS,5,Own Brand,1.71,1.41,2009-12-23
468,DOOR HANGER MUM + DADS ROOM,5,Own Brand,1.67,1.38,2010-05-10
469,WOODLAND HEIGHT CHART STICKERS,9,Own Brand,3.39,2.68,2009-12-02
470,SET OF SKULL WALL STICKERS,6,Own Brand,3.39,2.63,2009-12-08
471,DINOSAUR HEIGHT CHART STICKER SET,9,Own Brand,3.39,2.68,2010-04-07
472,SET OF MEADOW FLOWER STICKERS,9,Own Brand,3.16,2.5,2009-12-07
473,SET OF PICTURE FRAME STICKERS,6,Own Brand,3.39,2.63,2011-09-28
474,"FRENCH BOTTLE , LAVENDER",7,Own Brand,1.9,1.56,2010-02-09
475,VICTORIAN SEWING BOX MEDIUM,1,Own Brand,9.14,7.36,2009-12-18
476,VICTORIAN SEWING BOX LARGE,1,Own Brand,14.66,11.8,2009-12-09
477,VICTORIAN SEWING BOX SMALL,1,Own Brand,6.84,5.51,2009-12-14
478,FIRST AID TIN,7,Own Brand,3.74,3.07,2009-12-14
479,GREEN GOOSE FEATHER CHRISTMAS TREE,3,Own Brand,3.39,2.53,2010-11-29
480,WHITE GOOSE FEATHER CHRISTMAS TREE,3,Own Brand,3.39,2.53,2010-08-23
481,GREEN GOOSE FEATHER TREE 60CM,5,Own Brand,2.24,1.85,2010-09-14
482,WHITE GOOSE FEATHER TREE 60CM,5,Own Brand,2.24,1.85,2010-11-24
483,PINK GOOSE FEATHER TREE 60CM,5,Own Brand,11.44,9.47,2009-12-04
484,VINTAGE BLUE TINSEL REEL,7,Own Brand,0.48,0.39,2010-01-11
485,ANTIQUE CREAM CUTLERY SHELF,7,Own Brand,9.77,8.01,2009-12-14
486,ANTIQUE CREAM CUTLERY CUPBOARD,7,Own Brand,14.66,12.02,2009-12-23
487,SALLE DE BAIN HOOK,6,Own Brand,1.44,1.12,2009-12-18
488,EMBOSSED HEART 3 DRAWER SHELF,6,Own Brand,14.66,11.36,2009-12-18
489,ZINC TOP 2 DOOR WOODEN SHELF,5,Own Brand,10.86,8.99,2010-01-12
490,TWO EMBOSSED HEART MINI DRAWERS,6,Own Brand,5.12,3.97,2009-12-18
491,FRENCH STYLE EMBOSSED HEART CABINET,6,Own Brand,25.24,19.56,2011-06-03
492,VINTAGE KITCHEN PRINT PUDDINGS,7,Own Brand,2.93,2.4,2009-12-14
493,VINTAGE KITCHEN PRINT FRUITS,7,Own Brand,2.93,2.4,2010-01-14
494,VINTAGE KITCHEN PRINT VEGETABLES,7,Own Brand,2.42,1.98,2010-01-14
495,VINTAGE KITCHEN PRINT SEAFOOD,7,Own Brand,2.42,1.98,2010-01-14
496,NATURAL BARK CANDLE LARGE,6,Own Brand,4.6,3.56,2009-12-15
497,NATURAL BARK CANDLE SMALL,6,Own Brand,3.45,2.67,2010-01-11
498,RETRO SPOT CANDLE SMALL,6,Own Brand,1.94,1.5,2009-12-09
499,RETRO SPOT CANDLE MEDIUM,6,Own Brand,2.42,1.88,2009-12-14
500,RETRO SPOT CANDLE LARGE,6,Own Brand,2.93,2.27,2009-12-09
501,SCENTED VELVET LOUNGE CANDLE,6,Own Brand,1.44,1.12,2010-12-03
502,STRIPEY CHOCOLATE NESTING BOXES,7,Own Brand,3.39,2.78,2010-02-09
503,LARGE STRIPES CHOCOLATE GIFT BAG,1,Own Brand,1.44,1.16,2010-04-09
504,SMALL SPOTTY CHOCOLATE GIFT BAG,1,Own Brand,0.98,0.79,2009-12-10
505,SMALL STRIPES CHOCOLATE GIFT BAG,1,Own Brand,0.98,0.79,2010-02-09
506,MIRRORED DOVE WALL DECORATION,6,Own Brand,2.42,1.88,2010-11-26
507,ETCHED GLASS COASTER,7,Own Brand,0.45,0.37,2010-12-15
508,EDWARDIAN TOILET ROLL UNIT,2,Own Brand,14.66,11.69,2009-12-23
509,ANTIQUE EDWARDIAN DRESSER,5,Own Brand,36.05,29.83,2009-12-05
510,FILIGREE WALL MIRROR ANTIQUE WHITE,6,Own Brand,18.23,14.13,2009-12-18
511,ARCHED GREY MIRROR,6,Own Brand,14.66,11.36,2010-01-18
512,SET/4 DAISY MIRROR MAGNETS,6,Own Brand,0.33,0.26,2011-08-10
513,SET/4 BUTTERFLY MIRROR MAGNETS,6,Own Brand,2.42,1.88,2010-04-30
514,LOUVRE VANITY MIRROR,6,Own Brand,9.14,7.08,2010-01-28
515,SET/4 BIRD MIRROR MAGNETS,6,Own Brand,0.33,0.26,2011-07-15
516,GLASS HEART T-LIGHT HOLDER,6,Own Brand,0.98,0.76,2010-05-26
517,SMALL GLASS HEART TRINKET POT,6,Own Brand,2.42,1.88,2010-04-13
518,GLASS SPHERE CANDLE STAND MEDIUM,6,Own Brand,6.27,4.86,2011-02-09
519,GLASS CHALICE BLUE SMALL,5,Own Brand,1.9,1.57,2010-08-26
520,GLASS CHALICE GREEN SMALL,5,Own Brand,1.9,1.57,2010-03-22
521,GLASS CHALICE GREEN LARGE,5,Own Brand,2.93,2.42,2010-03-22
522,HANGING MEDINA LANTERN LARGE,6,Own Brand,4.89,3.79,2009-12-18
523,HANGING MEDINA LANTERN SMALL,6,Own Brand,3.39,2.63,2009-12-18
524,AGED GLASS SILVER T-LIGHT HOLDER,6,Own Brand,0.75,0.58,2009-12-18
525,SKULLS WRITING SET,7,Own Brand,1.9,1.56,2009-12-08
526,BALLOONS WRITING SET,8,Own Brand,1.9,1.44,2010-01-08
527,DINOSAURS WRITING SET,7,Own Brand,1.9,1.56,2010-01-22
528,WOODLAND ANIMAL WRITING SET,7,Own Brand,1.9,1.56,2010-01-08
529,MOROCCAN BEATEN METAL DISH LARGE,5,Own Brand,14.66,12.13,2010-03-12
530,MOROCCAN BEATEN METAL MIRROR,6,Own Brand,14.66,11.36,2010-10-07
531,CLASSIC WHITE FRAME,6,Own Brand,3.39,2.63,2009-12-14
532,GOLD WASHBAG,1,Own Brand,0.15,0.12,2010-08-09
533,MARAKESH LANTERN LARGE,6,Own Brand,19.49,15.1,2010-01-18
534,CLASSIC METAL BIRDCAGE PLANT HOLDER,6,Own Brand,14.66,11.36,2009-12-07
535,KASBAH LANTERN WITH GLASS,6,Own Brand,5.35,4.15,2010-06-04
536,MOROCCAN BEATEN METAL DISH,5,Own Brand,11.44,9.47,2010-03-12
537,PINK SPOTS CHOCOLATE NESTING BOXES,7,Own Brand,3.39,2.78,2010-03-25
538,IVY HEART WREATH,6,Own Brand,7.76,6.01,2010-07-26
539,GINGHAM HEART WREATH,6,Own Brand,3.39,2.63,2010-09-06
540,CINAMMON & ORANGE WREATH,5,Own Brand,7.76,6.42,2010-07-21
541,EUCALYPTUS & PINECONE WREATH,5,Own Brand,3.39,2.81,2011-10-12
542,TOAST ITS - BEST MUM,5,Own Brand,1.44,1.19,2010-01-11
543,TOAST ITS - I LOVE YOU,5,Own Brand,1.44,1.19,2010-01-11
544,TOAST ITS - FAIRY FLOWER,4,Own Brand,1.44,1.2,2010-04-27
545,TOAST ITS - DINOSAUR,5,Own Brand,1.44,1.19,2009-12-20
546,TOAST ITS - HAPPY BIRTHDAY,8,Own Brand,1.44,1.09,2010-01-07
547,RELAX LARGE WOOD LETTERS,5,Own Brand,4.54,3.76,2011-07-18
548,JOY LARGE WOOD LETTERS,5,Own Brand,7.99,6.61,2011-03-07
549,LOVE LARGE WOOD LETTERS,5,Own Brand,14.66,12.13,2010-04-29
550,HOME SMALL WOOD LETTERS,5,Own Brand,5.69,4.71,2010-03-05
551,MIRRORED WALL ART STARS,6,Own Brand,3.39,2.63,2010-11-23
552,MIRRORED WALL ART PHOTO FRAMES,6,Own Brand,4.89,3.79,2011-03-24
553,MIRRORED WALL ART SPLODGES,6,Own Brand,1.44,1.12,2010-11-29
554,MIRRORED WALL ART POPPIES,6,Own Brand,0.92,0.71,2010-11-29
555,MIRRORED WALL ART TABLE LAMP,6,Own Brand,0.98,0.76,2010-10-31
556,MIRRORED WALL ART SNOWFLAKES,6,Own Brand,0.92,0.71,2010-11-29
557,MIRRORED WALL ART SKULLS,6,Own Brand,1.44,1.12,2010-03-07
558,LARGE CAMPHOR WOOD FIELD MUSHROOM,5,Own Brand,6.27,5.19,2010-01-18
559,LARGE TALL CAMPHOR WOOD TOADSTOOL,5,Own Brand,6.27,5.19,2011-10-05
560,SMALL CAMPHOR WOOD FIELD MUSHROOM,5,Own Brand,1.9,1.57,2010-01-18
561,SMALL TALL CAMPHOR WOOD TOADSTOOL,5,Own Brand,1.9,1.57,2011-10-05
562,CAMPHOR WOOD PORTOBELLO MUSHROOM,5,Own Brand,1.44,1.19,2011-10-05
563,WOODEN HAPPY BIRTHDAY GARLAND,8,Own Brand,3.39,2.58,2009-12-14
564,MINI WOODEN HAPPY BIRTHDAY GARLAND,8,Own Brand,1.94,1.47,2010-01-26
565,SET/4 SPRING FLOWER DECORATION,6,Own Brand,3.39,2.63,2011-03-25
566,PACK OF 12 STICKY BUNNIES,5,Own Brand,0.75,0.62,2010-01-12
567,IVORY HANGING DECORATION BUTTERFLY,6,Own Brand,0.98,0.76,2009-12-07
568,IVORY HANGING DECORATION HEART,6,Own Brand,0.83,0.64,2009-12-18
569,IVORY HANGING DECORATION EGG,7,Own Brand,0.98,0.8,2011-02-01
570,IVORY HANGING DECORATION BIRD,6,Own Brand,0.98,0.76,2010-12-17
571,FILIGRIS HEART WITH BUTTERFLY,6,Own Brand,1.44,1.12,2009-12-14
572,FRENCH EMROIDR LAVENDER SCENT HEART,6,Own Brand,2.42,1.88,2010-04-28
573,RED SPOTTY PUDDING BOWL,7,Own Brand,2.42,1.98,2010-01-08
574,BLUE SPOTTY PUDDING BOWL,7,Own Brand,2.42,1.98,2010-01-08
575,RED POLKADOT BEAKER,5,Own Brand,0.45,0.37,2010-01-26
576,BLUE POLKADOT BEAKER,5,Own Brand,0.45,0.37,2010-01-26
577,RED SPOTTY EGG CUP,7,Own Brand,1.44,1.18,2009-12-14
578,BLUE SPOTTY EGG CUP,7,Own Brand,1.44,1.18,2010-02-07
579,RED SPOTTY COFFEE MUG,7,Own Brand,2.42,1.98,2009-12-01
580,BLUE SPOTTY COFFEE MUG,7,Own Brand,2.42,1.98,2010-02-15
581,RED PUDDING SPOON,7,Own Brand,0.48,0.39,2010-06-24
582,BLUE PUDDING SPOON,7,Own Brand,0.48,0.39,2010-02-05
583,RED EGG SPOON,7,Own Brand,0.14,0.11,2009-12-14
584,BLUE EGG SPOON,7,Own Brand,0.14,0.11,2010-06-24
585,BROWN CHECK CAT DOORSTOP,5,Own Brand,4.89,4.05,2009-12-18
586,SPOTTY PINK DUCK DOORSTOP,5,Own Brand,4.89,4.05,2010-05-26
587,COUNTRY COTTAGE DOORSTOP GREEN,5,Own Brand,4.89,4.05,2010-01-14
588,GINGHAM HEART DOORSTOP RED,6,Own Brand,4.89,3.79,2009-12-18
589,VINTAGE GOLD TINSEL REEL,7,Own Brand,0.48,0.39,2010-01-11
590,SCALLOP SHELL SOAP DISH,2,Own Brand,2.42,1.93,2009-12-14
591,CLAM SHELL SMALL,5,Own Brand,2.42,2.0,2010-02-05
592,CLAM SHELL LARGE,5,Own Brand,4.31,3.57,2010-02-05
593,STARFISH SOAP DISH,2,Own Brand,2.93,2.34,2010-01-18
594,CONCH SHELL,5,Own Brand,4.31,3.57,2010-07-14
595,OYSTER TRINKET BOX,1,Own Brand,3.74,3.01,2010-07-14
596,PORCELAIN ROSE LARGE,5,Own Brand,1.44,1.19,2009-12-07
597,PORCELAIN ROSE SMALL,5,Own Brand,0.98,0.81,2010-09-06
598,WOODLAND STORAGE BOX LARGE,1,Own Brand,3.39,2.73,2009-12-01
599,WOODLAND STORAGE BOX SMALL,1,Own Brand,2.42,1.95,2009-12-01
600,SKULLS STORAGE BOX SMALL,1,Own Brand,2.42,1.95,2009-12-07
601,SET3 BOOK BOX GREEN GINGHAM FLOWER,1,Own Brand,4.89,3.94,2009-12-01
602,RED GINGHAM ROSE JEWELLERY BOX,1,Own Brand,1.9,1.53,2009-12-01
603,SET/3 RED GINGHAM ROSE STORAGE BOX,1,Own Brand,4.31,3.47,2009-12-01
604,GREEN GINGHAM FLOWER JEWELLERY BOX,1,Own Brand,1.9,1.53,2009-12-01
605,SET OF 3 CASES WOODLAND DESIGN,1,Own Brand,6.84,5.51,2009-12-01
606,24 HANGING EASTER EGGS FLORAL TUB,3,Own Brand,4.31,3.21,2010-01-18
607,TUB 24 HANGING EASTER EGGS SPOTTY,3,Own Brand,4.31,3.21,2010-01-27
608,BASKET OF TOADSTOOLS,1,Own Brand,1.44,1.16,2009-12-01
609,12 MINI TOADSTOOL PEGS,5,Own Brand,1.44,1.19,2009-12-14
610,BLUE BIRDHOUSE DECORATION,6,Own Brand,0.98,0.76,2010-04-18
611,GREEN BIRDHOUSE DECORATION,6,Own Brand,0.98,0.76,2010-03-22
612,BLUE CHALET BIRDFEEDER,4,Own Brand,4.31,3.6,2010-01-15
613,12 PINK ROSE PEG PLACE SETTINGS,7,Own Brand,1.44,1.18,2010-02-05
614,12 RED ROSE PEG PLACE SETTINGS,7,Own Brand,1.44,1.18,2009-12-04
615,12 IVORY ROSE PEG PLACE SETTINGS,7,Own Brand,1.44,1.18,2009-12-04
616,TOADSTOOL MONEY BOX,1,Own Brand,3.39,2.73,2010-03-26
617,2 PICTURE BOOK EGGS EASTER CHICKS,3,Own Brand,1.44,1.07,2010-08-27
618,2 PICTURE BOOK EGGS EASTER DUCKS,3,Own Brand,1.44,1.07,2010-08-23
619,2 PICTURE BOOK EGGS EASTER BUNNY,3,Own Brand,1.44,1.07,2010-02-22
620,BLUE EASTER EGG HUNT START POST,3,Own Brand,2.24,1.67,2010-03-26
621,"NURSERY A,B,C PAINTED LETTERS",9,Own Brand,7.76,6.13,2009-12-05
622,MIRRORED DISCO BALL,6,Own Brand,6.84,5.3,2009-12-08
623,DISCO BALL ROTATOR BATTERY OPERATED,5,Own Brand,4.89,4.05,2010-01-27
624,PINK FLOWER CROCHET FOOD COVER,4,Own Brand,4.31,3.6,2011-01-25
625,RED FLOWER CROCHET FOOD COVER,4,Own Brand,4.31,3.6,2009-12-23
626,CHERRY CROCHET FOOD COVER,5,Own Brand,4.31,3.57,2010-02-15
627,BUTTERFLY CROCHET FOOD COVER,5,Own Brand,4.31,3.57,2010-05-26
